,0
COG0001,0.7346922696037053
COG0002,0.31483461174758737
COG0003,0.9740366216636447
COG0004,0.7644936127206627
COG0005,0.581454094009564
COG0006,0.32380813732344327
COG0007,0.6507248106543534
COG0008,0.21104442182940547
COG0009,0.4062509329521544
COG0010,0.7229789140236893
COG0011,0.7140063277158957
COG0012,0.35623734070991575
COG0013,0.29508602741996165
COG0014,0.3719128957199703
COG0015,0.30958065837660514
COG0016,0.36259078052532706
COG0017,0.5547020970931544
COG0018,0.23775162590125337
COG0019,0.390545629065598
COG0020,0.32145610982141803
COG0021,0.6387473864373701
COG0022,0.8223554594435001
COG0024,0.3057210428023213
COG0025,0.5617435479931643
COG0026,0.7080885625912183
COG0027,0.5769463056116467
COG0028,0.4255275383102703
COG0029,0.423772079722409
COG0030,0.4844485687998925
COG0031,0.3409568564407356
COG0033,0.6482479424735819
COG0034,0.35564425888283163
COG0035,0.37487006703070913
COG0036,0.4851871267210768
COG0037,0.2861848581222114
COG0038,0.41753786269001214
COG0039,0.3777534970384155
COG0040,0.38916389779843996
COG0041,0.29929031921421095
COG0042,0.26984195949554185
COG0043,0.9220288179638614
COG0044,0.34154134469513403
COG0045,0.642275856483311
COG0046,0.330273761501887
COG0047,0.26413012746573106
COG0048,0.3553612862519024
COG0049,0.3452246375496529
COG0050,0.3697336303103079
COG0051,0.3538722100928025
COG0052,0.38421920470266135
COG0053,0.4527179482484955
COG0054,0.655147876963488
COG0055,0.4384583416792325
COG0056,0.5019484812631773
COG0057,0.35532835935937757
COG0058,0.30093765161105346
COG0059,0.4569087540012603
COG0060,0.2613746198289156
COG0061,0.37354548606014704
COG0062,0.4917501810787366
COG0063,0.49300120933014147
COG0064,0.4481522872167729
COG0065,0.3929258882956473
COG0066,0.44906291606311266
COG0067,0.4397506039392042
COG0068,0.8239314651965283
COG0069,0.4579339070103854
COG0070,0.37373290930275166
COG0071,0.5330491752407768
COG0072,0.2761599079610037
COG0073,0.3186183381008759
COG0074,0.7577794548229833
COG0075,0.6874331596142567
COG0076,0.7621088271783895
COG0077,0.33166839592353065
COG0078,0.3372163115672843
COG0079,0.36224807892649885
COG0080,0.38345775771100277
COG0081,0.400721284700101
COG0082,0.3374084727410153
COG0083,0.5564483638441057
COG0084,0.3313360865548775
COG0085,0.2770384914090688
COG0086,0.20224145062157306
COG0087,0.36447074123849194
COG0088,0.3205709987806582
COG0089,0.4033520309688599
COG0090,0.2663300203967351
COG0091,0.3354446375001005
COG0092,0.3600534770420948
COG0093,0.3048616784347805
COG0094,0.393540988848326
COG0095,0.6981553367596907
COG0096,0.40686478082575583
COG0097,0.40553486994880084
COG0098,0.3322508037104635
COG0099,0.35269965310886753
COG0100,0.34058770310563935
COG0101,0.3561371921837659
COG0102,0.30810499001656
COG0103,0.3100167886787367
COG0104,0.4012639115966677
COG0105,0.7738368578860279
COG0106,0.4120538462415272
COG0107,0.3004822675703615
COG0108,0.6632349457624819
COG0109,0.9208251808233315
COG0110,0.5025754796292665
COG0111,0.40886121760647
COG0112,0.4393226195729217
COG0113,0.6639105775150863
COG0114,0.7736129540162776
COG0115,0.38207660138657945
COG0116,0.5836498484279897
COG0117,0.682888038801853
COG0118,0.3726439686246395
COG0119,0.39425982788310365
COG0120,0.6145597599332417
COG0121,0.9007569456060852
COG0122,0.6434494362389177
COG0123,0.865344656608937
COG0124,0.23490387742557867
COG0125,0.5568320912744924
COG0126,0.25508767122083464
COG0127,0.3353528986527564
COG0128,0.311003360354922
COG0129,0.3242081398189214
COG0130,0.4112975179836832
COG0131,0.42050528507650947
COG0132,0.6234990750986849
COG0133,0.5774194978882417
COG0134,0.5511298496312036
COG0135,0.4645796955110905
COG0136,0.3271326361942179
COG0137,0.2607346520368805
COG0138,0.3389752332305346
COG0139,0.4188987221376652
COG0140,0.3672247840835726
COG0141,0.33613313477331586
COG0142,0.35804692842943886
COG0143,0.4351235577521865
COG0144,0.4984790232867773
COG0145,0.8452716114459672
COG0147,0.3577461080145687
COG0148,0.4445619508635178
COG0149,0.5127934610765544
COG0150,0.4265072743586105
COG0151,0.30976724116963916
COG0152,0.45229510863467204
COG0153,0.3735789637449165
COG0154,0.5482100598267438
COG0155,0.8362088504382363
COG0156,0.729552480569351
COG0157,0.4864740104506002
COG0158,0.9278820917775997
COG0159,0.34100247205145656
COG0160,0.8827396074898133
COG0161,0.7720375970333723
COG0162,0.263942127845073
COG0163,0.8956562871518908
COG0164,0.3950815704365324
COG0165,0.2814431234736391
COG0166,0.28654456932986866
COG0167,0.4812494138732938
COG0168,0.3901500064961663
COG0169,0.4448345080524528
COG0171,0.3834210449936194
COG0172,0.3480200727688686
COG0173,0.5109712585374895
COG0174,0.5478895966903948
COG0175,0.7704248237297735
COG0176,0.5640653224966209
COG0177,0.34252013937474507
COG0178,0.580360770855607
COG0179,0.5690416801897829
COG0180,0.29717836578417856
COG0181,0.6653956606558917
COG0182,0.7476555247211758
COG0183,0.7943355120204193
COG0184,0.43587872377484876
COG0185,0.478044480269648
COG0186,0.44155639201031943
COG0187,0.3641133360318468
COG0188,0.2699140060849117
COG0189,0.8770327502848771
COG0190,0.28683626238458493
COG0191,0.5312141018463233
COG0192,0.3997133211992244
COG0193,0.31649685886958073
COG0194,0.41040249931980805
COG0195,0.2437838495741312
COG0196,0.4170357986901117
COG0197,0.3339908948354779
COG0198,0.3397713347267923
COG0199,0.4759310777839331
COG0200,0.3734189564617415
COG0201,0.32109536807280226
COG0202,0.34017250356870643
COG0203,0.32026983665466824
COG0204,0.5418494234910891
COG0205,0.39107456059550555
COG0206,0.4324761374240358
COG0207,0.4231073815321376
COG0208,0.4853235482413813
COG0209,0.4401913802497336
COG0210,0.48418507260607435
COG0211,0.3899834599244145
COG0212,0.4332441926092225
COG0213,0.6156181871441012
COG0214,0.5345531500391998
COG0215,0.28046233910956053
COG0216,0.2451539630689131
